ID	Object.Symbol	Object.Name	Phenol.HS.logFC	Phenol.HS.p.value	Phenol.HS.FDR	RNeasy.HS.logFC	RNeasy.HS.p.value	RNeasy.HS.FDR	Direct.zol.HS.logFC	Direct.zol.HS.p.value	Direct.zol.HS.FDR	DB	Object.ID	Object.Synonym	Object.Type	Taxon	GO.ID
YPL030W	TRM44	tRNA(Ser) Um(44) 2'-O-methyltransferase	-0.704785242190261	4.68746086170465e-8	1.62524484691118e-7	-0.947059222604901	2.38669801107827e-10	1.40661820532424e-9	-0.932206591026905	3.16642659152506e-10	1.82762282126373e-9	SGD	S000005951	YPL030W|tRNA (uracil) methyltransferase	protein	taxon:559292	GO:0002128|GO:0005737|GO:0005737|GO:0005737|GO:0008033|GO:0008168|GO:0008168|GO:0016300|GO:0016300|GO:0016740|GO:0030488|GO:0030488|GO:0032259
YPL031C	PHO85	Cyclin-dependent kinase	0.612013881663813	2.02506955496038e-6	5.31388390148299e-6	0.517611188330993	1.83952128512036e-5	4.09169759138178e-5	0.633013536044423	1.15980223327302e-6	3.09737903062449e-6	SGD	S000005952	YPL031C|phoU|LDB15|cyclin-dependent serine/threonine-protein kinase PHO85	protein	taxon:559292	GO:0000083|GO:0000083|GO:0000083|GO:0000083|GO:0000083|GO:0000122|GO:0000166|GO:0000307|GO:0000307|GO:0000307|GO:0000307|GO:0000307|GO:0000307|GO:0004672|GO:0004672|GO:0004672|GO:0004674|GO:0004693|GO:0004693|GO:0004693|GO:0004693|GO:0004693|GO:0004693|GO:0004693|GO:0004693|GO:0005524|GO:0005524|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0006468|GO:0006468|GO:0006974|GO:0006974|GO:0016239|GO:0016242|GO:0016301|GO:0016310|GO:0016740|GO:0019216|GO:0031505|GO:0031505|GO:0031647|GO:0031647|GO:0031647|GO:0032878|GO:0032880|GO:0045719|GO:0045936|GO:0046822|GO:0050849|GO:0055088|GO:0071073|GO:1901987|GO:1990860
YPL032C	SVL3	Protein of unknown function	-1.17232958098557	5.66489717150836e-10	3.18820195558524e-9	-1.06481033271148	3.01310327035682e-9	1.29764608928794e-8	-0.9485053668921	2.13583589499595e-8	7.82606535806882e-8	SGD	S000005953	YPL032C	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005737|GO:0005737|GO:0005933|GO:0005933|GO:0005933|GO:0005934|GO:0005934|GO:0005935|GO:0005935|GO:0005935|GO:0005935|GO:0005938|GO:0006897|GO:0016491|GO:0071944
YPL033C	SRL4	Protein of unknown function	1.67108064480258	0.0667406551931061	0.0877615694407556	2.39201872614896	5.86941802612745e-4	0.00105491377260772	1.12969962576222	0.0487635691423109	0.065636815149132	SGD	S000005954	YPL033C	protein	taxon:559292	GO:0003674|GO:0005739|GO:0009200
YPL034W	YPL034W	Putative protein of unknown function	0.736385319414565	1.43539511985719e-4	2.8104634268051e-4	0.782607063457621	2.84267420120441e-5	6.13925590915008e-5	0.520512303523197	0.00185629929649351	0.00309326400008534	SGD	S000005955	YPL034W	protein	taxon:559292	GO:0003674|GO:0005575|GO:0008150
YPL036W	PMA2	Plasma membrane H+-ATPase	0.237520758853429	0.00655606251098507	0.0102761246834399	0.282694602572614	0.00221676805299525	0.00365928809647978	0.101493170167677	0.232795421247178	0.276302299900981	SGD	S000005957	YPL036W|H(+)-exporting P2-type ATPase PMA2	protein	taxon:559292	GO:0000166|GO:0000166|GO:0005524|GO:0005524|GO:0005739|GO:0005886|GO:0005886|GO:0005886|GO:0005886|GO:0006811|GO:0008553|GO:0008553|GO:0008553|GO:0015662|GO:0016020|GO:0016020|GO:0016020|GO:0016887|GO:0019829|GO:0022890|GO:0046872|GO:0071944|GO:0098662|GO:0110165|GO:0120029|GO:1902600|GO:1902600
YPL037C	EGD1	Subunit beta1 of the nascent polypeptide-associated complex (NAC)	-1.08098187719484	5.74672629206965e-10	3.2218990768337e-9	-1.33621272384699	1.19868169132901e-11	1.13671430179342e-10	-1.2503405658601	3.95915498607967e-11	3.1194952709111e-10	SGD	S000005958	YPL037C	protein	taxon:559292	GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005854|GO:0006620|GO:0006620|GO:0015031|GO:0016236|GO:0051082
YPL038W	MET31	Zinc-finger DNA-binding transcription factor	-0.340559444542388	0.0160358090740014	0.0236329900236978	-0.36586354485072903	0.00726537194049306	0.0112083398924295	-0.235210698502916	0.0688941093075297	0.0906948691713836	SGD	S000005959	YPL038W	protein	taxon:559292	GO:0000122|GO:0000981|GO:0000981|GO:0000981|GO:0000981|GO:0000987|GO:0003677|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0006357|GO:0006357|GO:0006357|GO:0008270|GO:0031335|GO:0031335|GO:0031335|GO:0045944|GO:0046872
YPL039W	YPL039W	Putative protein of unknown function	-0.31743117374539	0.00120533117999438	0.00208035696164864	-0.0617045736650369	0.457143153733616	0.508610749131222	-0.158598697987758	0.0674580477495061	0.0889440117451934	SGD	S000005960	YPL039W	protein	taxon:559292	GO:0003674|GO:0005575|GO:0008150
YPL040C	ISM1	Mitochondrial isoleucyl-tRNA synthetase	-0.128996598707812	0.181440038993844	0.220965358691674	-0.0308364910057492	0.739180351512541	0.7745950897553	-0.150456817179694	0.118143916871313	0.149108749093659	SGD	S000005961	YPL040C|isoleucine--tRNA ligase ISM1	protein	taxon:559292	GO:0000049|GO:0000166|GO:0000166|GO:0000166|GO:0000166|GO:0000166|GO:0002161|GO:0004812|GO:0004812|GO:0004812|GO:0004812|GO:0004812|GO:0004822|GO:0004822|GO:0004822|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005759|GO:0006412|GO:0006418|GO:0006418|GO:0006418|GO:0006418|GO:0006418|GO:0006428|GO:0006428|GO:0008270|GO:0016874|GO:0032543|GO:0070152|GO:0106074
YPL041C	MRX11	Protein that associates with mitochondrial ribosome	0.484394430038534	8.61231612611529e-4	0.00151723576411455	0.366570536607918	0.00967532269976981	0.0146188273481721	0.404827932735591	0.0048977349203285	0.00773249975911483	SGD	S000005962	YPL041C	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005739|GO:0005741|GO:0005741|GO:0008150|GO:0016020
YPL042C	SSN3	Component of the RNA polymerase II mediator complex	-0.0059132377044537	0.942006375693248	0.951570715078191	-0.120360680725183	0.139819755401681	0.173959721112308	-0.0540301075691338	0.499442517762575	0.549115485908656	SGD	S000005963	YPL042C|CDK8|RYE5|cyclin-dependent serine/threonine protein kinase SSN3|GIG2|NUT7|SRB10|UME5|SSX7|URR1	protein	taxon:559292	GO:0000122|GO:0000122|GO:0000166|GO:0000435|GO:0004672|GO:0004672|GO:0004672|GO:0004674|GO:0004693|GO:0004693|GO:0004693|GO:0005524|GO:0005524|GO:0005634|GO:0005634|GO:0006468|GO:0006468|GO:0008353|GO:0008353|GO:0008353|GO:0016301|GO:0016310|GO:0016592|GO:0016592|GO:0016740|GO:0031648|GO:0046872|GO:0051321|GO:0051726|GO:0060258|GO:0060258|GO:0070481
YPL043W	NOP4	Nucleolar protein	-2.12480627941793	1.56917128966057e-11	1.50261590053957e-10	-2.18890187366677	6.68974878534685e-12	7.01229024464036e-11	-2.15861390122965	9.16120059715925e-12	9.05324032076175e-11	SGD	S000005964	YPL043W|NOP77|mRNA-binding ribosome biosynthesis protein NOP4	protein	taxon:559292	GO:0000463|GO:0003676|GO:0003723|GO:0003723|GO:0003729|GO:0005634|GO:0005634|GO:0005730|GO:0005730|GO:0006364|GO:0042254|GO:0042273|GO:0070180
YPL045W	VPS16	Subunit of the HOPS and the CORVET complexes	0.0520717953979074	0.530726081602401	0.580574375513621	0.165540822105682	0.0492420761998224	0.0663874568885984	0.120530294868176	0.147863967532609	0.182844215170933	SGD	S000005966	YPL045W|SVL6|VAM9|VPT16|tethering complex subunit VPS16|CVT15	protein	taxon:559292	GO:0000329|GO:0000329|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005773|GO:0005773|GO:0005829|GO:0006623|GO:0006886|GO:0006886|GO:0006886|GO:0006895|GO:0007033|GO:0007033|GO:0012505|GO:0015031|GO:0030897|GO:0032991|GO:0033263|GO:0035091|GO:0035542|GO:0042144|GO:0042144|GO:0043231|GO:0045324|GO:0099022
YPL046C	ELC1	Elongin C, conserved among eukaryotes	0.358507753557106	0.102648607428897	0.131017031008398	0.306233469813129	0.137082295492863	0.170988753621569	0.552740178880729	0.0121448993455556	0.0180436748059761	SGD	S000005967	YPL046C|elongin C	protein	taxon:559292	GO:0000113|GO:0004842|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0006511|GO:0006511|GO:0006511|GO:0006511|GO:0031463|GO:0031463|GO:0031463|GO:0031463|GO:0070449|GO:0070449|GO:0070911
YPL047W	SGF11	Integral subunit of SAGA histone acetyltransferase complex	-0.232909427390364	0.132816391023083	0.166197445172777	-0.424871919967835	0.0073543060761454	0.0113336247484835	-0.446364506390563	0.00543463377783083	0.00849794892804128	SGD	S000005968	YPL047W|SAGA histone acetyltransferase complex subunit SGF11	protein	taxon:559292	GO:0000124|GO:0000124|GO:0003713|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0006325|GO:0006357|GO:0008047|GO:0008270|GO:0008270|GO:0016578|GO:0045893|GO:0046872|GO:0070461|GO:0071819|GO:0071819
YPL048W	CAM1	One of two isoforms of the gamma subunit of eEF1B	-0.297374030479639	0.0010618868743608	0.00184471025525241	-0.332035436142573	3.70987707486538e-4	6.86321412841469e-4	-0.211398727097827	0.0135796946342757	0.0199931797098566	SGD	S000005969	YPL048W|TEF3|CPBP|translation elongation factor EF1B gamma	protein	taxon:559292	GO:0001046|GO:0003700|GO:0003746|GO:0003746|GO:0003746|GO:0005085|GO:0005509|GO:0005543|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0006412|GO:0006414|GO:0006414|GO:0006414|GO:0006414|GO:0006414|GO:0006449|GO:0006449|GO:0010494|GO:0045944
YPL049C	DIG1	MAP kinase-responsive inhibitor of the Ste12p transcription factor	-0.522214953313964	7.43119729996786e-5	1.52842074810131e-4	-0.459966815546316	2.88580700362838e-4	5.42417134527653e-4	-0.309840840930791	0.00812681178535425	0.0123650557750206	SGD	S000005970	YPL049C|RST1	protein	taxon:559292	GO:0000122|GO:0000122|GO:0003714|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:1990526|GO:1990527|GO:2000218|GO:2000218|GO:2000221|GO:2000221
YPL050C	MNN9	Subunit of Golgi mannosyltransferase complex	-0.881466139227241	8.95694487907233e-10	4.7409618070473e-9	-0.883358431975461	7.9811437550034e-10	4.06614363175879e-9	-0.781457882839744	7.00951330402722e-9	2.84549398994743e-8	SGD	S000005971	YPL050C|mannosyltransferase complex subunit MNN9	protein	taxon:559292	GO:0000009|GO:0000136|GO:0000139|GO:0005783|GO:0005783|GO:0005789|GO:0005794|GO:0005801|GO:0006486|GO:0006487|GO:0006487|GO:0016020
YPL051W	ARL3	ARF-like small GTPase of the RAS superfamily	0.0408216633394105	0.753927063938698	0.786066050678536	0.0978715932337192	0.407701163174487	0.458644275169459	0.0911446619588975	0.439712201020936	0.490195559596691	SGD	S000005972	YPL051W|Arf family GTPase ARL3	protein	taxon:559292	GO:0000166|GO:0003924|GO:0003924|GO:0003924|GO:0005525|GO:0005525|GO:0005525|GO:0005525|GO:0005794|GO:0005794|GO:0005794|GO:0005794|GO:0005829|GO:0006886|GO:0015031|GO:0034067|GO:0034067|GO:0034976|GO:0042175|GO:0043001
YPL052W	OAZ1	Regulator of ornithine decarboxylase Spe1p	0.734440829987806	3.32840170187784e-4	6.18477935739883e-4	0.891485865521164	1.27539252659012e-5	2.90514324062244e-5	0.498967445189159	0.00477702677826596	0.00755418835894968	SGD	S000005973	YPL052W|YPL052W-A	protein	taxon:559292	GO:0005737|GO:0008073|GO:0061136|GO:2001125
YPL053C	KTR6	Probable mannosylphosphate transferase	-0.213170332318778	2.70866065889482e-4	5.09120655386251e-4	-0.197517514244577	5.2214686443104e-4	9.45113195871169e-4	-0.219387114264385	1.87566991544794e-4	3.60045206137325e-4	SGD	S000005974	YPL053C|MNN6|putative mannosyltransferase	protein	taxon:559292	GO:0000030|GO:0000031|GO:0000324|GO:0005783|GO:0006486|GO:0006486|GO:0006487|GO:0006888|GO:0016020|GO:0016020|GO:0016020|GO:0016020|GO:0016740|GO:0016757|GO:0031505
YPL054W	LEE1	Zinc-finger protein of unknown function	2.48960329508297	1.91174155076069e-10	1.27521851170059e-9	2.9287492507312902	3.47718223516156e-11	2.79987101788729e-10	2.77742491576684	8.11849385809226e-11	5.76943812917695e-10	SGD	S000005975	YPL054W	protein	taxon:559292	GO:0000209|GO:0005575|GO:0008150|GO:0008270|GO:0034641|GO:0046872|GO:0046872|GO:0046872|GO:0061630
YPL055C	LGE1	Protein involved in histone H2B ubiquitination	0.0472039790338046	0.761153298783444	0.792755476199222	0.211012483984848	0.175300103146722	0.213443602047554	0.383824388233835	0.0186795285100243	0.0269738824978703	SGD	S000005976	YPL055C	protein	taxon:559292	GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0006279|GO:0006325|GO:0008361
YPL056C	LCL1	Putative protein of unknown function	-0.329042472459886	0.183602383233674	0.223320760377469	0.328007119952662	0.189349151723586	0.228982183893171	0.385380526469566	0.128803301607307	0.161244482924908	SGD	S000005977	YPL056C	protein	taxon:559292	GO:0003674|GO:0005575|GO:0005886|GO:0005886|GO:0008150|GO:0016020
YPL057C	SUR1	Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit	-0.211013117263609	0.0235540922994047	0.0338174487698451	-0.0853023769451809	0.342461142586623	0.391479436608272	-0.210425775304795	0.0268040330130724	0.0377132487504159	SGD	S000005978	YPL057C|BCL21|CSG1|LPE15|mannosylinositol phosphorylceramide synthase catalytic subunit SUR1	protein	taxon:559292	GO:0000324|GO:0000329|GO:0006675|GO:0006688|GO:0016020|GO:0016020|GO:0016740|GO:0016757|GO:0030148|GO:0103064|GO:1901135
YPL058C	PDR12	Plasma membrane ATP-binding cassette (ABC) transporter	0.135926365119475	0.1749443135657	0.213675222769592	0.136059568535122	0.178132005512942	0.216666985570031	-0.035653135796116	0.725071781304746	0.761799061438851	SGD	S000005979	YPL058C|ATP-binding cassette multidrug transporter PDR12	protein	taxon:559292	GO:0000166|GO:0005342|GO:0005524|GO:0005524|GO:0005524|GO:0005886|GO:0005886|GO:0005886|GO:0015849|GO:0016020|GO:0016020|GO:0016020|GO:0042626|GO:0055085|GO:0071944|GO:0140359|GO:0140359|GO:1903825
YPL059W	GRX5	Glutathione-dependent oxidoreductase	0.295071121571103	0.0168270151726881	0.0247245504539873	0.123158855039815	0.286864427200347	0.333576503103415	0.123100801420364	0.285690295289393	0.332277002843023	SGD	S000005980	YPL059W|monothiol glutaredoxin GRX5	protein	taxon:559292	GO:0005739|GO:0005739|GO:0005739|GO:0005759|GO:0005759|GO:0005759|GO:0006970|GO:0015036|GO:0015036|GO:0015036|GO:0034599|GO:0046872|GO:0051536|GO:0051537|GO:0051537|GO:0070887|GO:0097428|GO:0097428|GO:0097428|GO:0097428|GO:0106034|GO:0106035
YPL060C-A	YPL060C-A	TyA Gag protein	0.317226846454131	0.718304848979679	0.754554306283235	0.402761626731471	0.633681803084802	0.678408204287395	1.27678372136086	0.301757419237468	0.349647858453205	SGD	S000007388	YPL060C-A|gag-pol fusion protein	protein	taxon:559292	GO:0000166|GO:0003676|GO:0003677|GO:0003723|GO:0003887|GO:0003887|GO:0003964|GO:0003964|GO:0004190|GO:0004518|GO:0004519|GO:0004523|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0006278|GO:0006310|GO:0006508|GO:0008233|GO:0015074|GO:0015074|GO:0016740|GO:0016779|GO:0016787|GO:0032196|GO:0046872|GO:0071897
YPL060W	MFM1	Mitochondrial inner membrane magnesium transporter	1.04764077825788	1.54743320157013e-7	4.9073111254547e-7	0.80960487453747	1.58896888057393e-6	4.11980889088736e-6	0.993357892265911	8.07386842559075e-8	2.6344417820021e-7	SGD	S000005981	YPL060W|LPE10	protein	taxon:559292	GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0006811|GO:0015095|GO:0016020|GO:0045016
YPL061W	ALD6	Cytosolic aldehyde dehydrogenase	0.236973023908926	0.0643954151255619	0.0849059044894538	0.160448568784582	0.200514885580438	0.241242545266893	0.174980549098489	0.164131095984792	0.201053742368683	SGD	S000005982	YPL061W|ALD1|aldehyde dehydrogenase (NADP(+)) ALD6	protein	taxon:559292	GO:0004030|GO:0004030|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005829|GO:0005829|GO:0006068|GO:0006740|GO:0009651|GO:0016491|GO:0016491|GO:0016491|GO:0016491|GO:0016491|GO:0016620|GO:0019413|GO:0033721
YPL063W	TIM50	Essential component of the TIM23 complex	-0.683395944467691	2.11525419941927e-6	5.5381543936624e-6	-0.720082927854131	9.75220923682728e-7	2.61753398354715e-6	-0.596390513541975	1.33247772380183e-5	3.01957245832861e-5	SGD	S000005984	YPL063W|protein translocase subunit TIM50	protein	taxon:559292	GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005744|GO:0005744|GO:0008320|GO:0015031|GO:0015031|GO:0016020|GO:0030150|GO:0030150|GO:0030943|GO:0030943|GO:0046902
YPL064C	CWC27	Component of a complex containing Cef1p	-0.0781815646632616	0.287048859625004	0.334985448508703	-0.179299509575548	0.0146631042965696	0.021528869990211	-0.140359556785852	0.0510999767284727	0.0684989411729013	SGD	S000005985	YPL064C|putative peptidylprolyl isomerase CWC27	protein	taxon:559292	GO:0000413|GO:0003674|GO:0003755|GO:0003755|GO:0003755|GO:0005634|GO:0005634|GO:0005681|GO:0005684|GO:0005737|GO:0005737|GO:0006397|GO:0008150|GO:0008380|GO:0016853
YPL065W	VPS28	Component of the ESCRT-I complex	0.285568204561177	0.020013759794567	0.0290219293463706	0.46644030293025	2.33912885827995e-4	4.45656812661581e-4	0.443185174629636	4.84374420257523e-4	8.77554891022116e-4	SGD	S000005986	YPL065W|VPL13|VPT28|ESCRT-I subunit protein VPS28	protein	taxon:559292	GO:0000813|GO:0000813|GO:0000813|GO:0000813|GO:0000813|GO:0005737|GO:0005737|GO:0005768|GO:0005768|GO:0005768|GO:0005829|GO:0006612|GO:0006623|GO:0006886|GO:0007034|GO:0015031|GO:0016020|GO:0031902|GO:0032509|GO:0043162|GO:0044877|GO:0044877|GO:0072666|GO:1904669
YPL066W	RGL1	Regulator of Rho1p signaling, cofactor of Tus1p	-0.540721745834725	7.66305019697776e-5	1.57390149252132e-4	-0.295451479029104	0.0128987683409973	0.0191153168799934	-0.242485420755617	0.0382098134141153	0.0523556500328797	SGD	S000005987	YPL066W	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005935|GO:0097271|GO:0097271
YPL067C	HTC1	Putative protein of unknown function	-0.393415176820245	0.00485886432141685	0.00775252339405189	-0.691838329061634	2.79623761555748e-5	6.04341487603918e-5	-0.454066609243593	0.00172458564224844	0.00288689299969156	SGD	S000005988	YPL067C	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005737|GO:0005737|GO:0008150
YPL068C	YPL068C	Protein of unknown function	-0.925853998651699	2.48505821473164e-8	9.13418392014698e-8	-0.908092760685065	2.19855579751024e-8	7.88364235270929e-8	-0.907680738905677	2.03586329123368e-8	7.49718790435488e-8	SGD	S000005989	YPL068C	protein	taxon:559292	GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0008150
YPL069C	BTS1	Geranylgeranyl diphosphate synthase (GGPPS)	-0.382043562214584	7.44049633755465e-4	0.00132366097095305	-0.284862505006508	0.00626041420936338	0.0097347367970763	-0.288448183569467	0.00600690951286661	0.00934054538821907	SGD	S000005990	YPL069C|farnesyltranstransferase	protein	taxon:559292	GO:0004161|GO:0004311|GO:0004311|GO:0004337|GO:0005737|GO:0005737|GO:0005739|GO:0008299|GO:0008299|GO:0015031|GO:0016114|GO:0016114|GO:0016740|GO:0016740|GO:0033384|GO:0033386|GO:0044249|GO:0045337|GO:0046872|GO:1901576
YPL070W	MUK1	Guanine nucleotide exchange factor (GEF)	0.465488082620558	8.11844321360506e-4	0.00143539944770668	0.797886369114119	6.38748718304139e-7	1.76113432430498e-6	0.802496051337824	7.18611127229439e-7	1.97575986737087e-6	SGD	S000005991	YPL070W|guanine nucleotide exchange factor MUK1	protein	taxon:559292	GO:0005085|GO:0005085|GO:0005085|GO:0005085|GO:0005096|GO:0005737|GO:0005737|GO:0005737|GO:0005829|GO:0005829|GO:0006895|GO:0032511|GO:0036010
YPL071C	YPL071C	Putative protein of unknown function	0.1679674048409	0.111869640014162	0.141861047069158	0.215792202636479	0.0287389172352875	0.0401831643375746	0.332044373290361	0.00175759915360636	0.00293850955046121	SGD	S000005992	YPL071C	protein	taxon:559292	GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0008150
YPL072W	UBP16	Putative deubiquitinating enzyme anchored to the outer mitochondrial m	-0.090362180602672093	0.349755542764701	0.399584475677072	0.0416424987213539	0.646431293949919	0.690295014641809	0.0674913334941167	0.463331747968369	0.51384042330896	SGD	S000005993	YPL072W|putative ubiquitin-specific protease UBP16	protein	taxon:559292	GO:0004843|GO:0004843|GO:0004843|GO:0004843|GO:0004843|GO:0005739|GO:0005741|GO:0005741|GO:0006508|GO:0006511|GO:0008233|GO:0008234|GO:0016579|GO:0016579|GO:0016787
YPL074W	YTA6	Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family	-0.27816295562954	8.94266773415557e-5	1.81074369091042e-4	-0.18252791264458	0.00400746201923075	0.00638539686560384	-0.145430764492912	0.0186749890505322	0.0269738824978703	SGD	S000005995	YPL074W|putative AAA family ATPase YTA6	protein	taxon:559292	GO:0000166|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005938|GO:0016887|GO:0016887|GO:0016887|GO:0045182|GO:0045727
YPL075W	GCR1	Transcriptional activator of genes involved in glycolysis	0.124900051192058	0.0891420289888619	0.114927237022759	0.223717272462136	0.00401268443879047	0.00639024895705373	0.291093840502203	4.14378969045709e-4	7.57522437962726e-4	SGD	S000005996	YPL075W|LPF10|SIT3|transcription regulator GCR1	protein	taxon:559292	GO:0000433|GO:0000978|GO:0000978|GO:0000978|GO:0000978|GO:0000978|GO:0000978|GO:0000978|GO:0000978|GO:0001228|GO:0001228|GO:0003677|GO:0005634|GO:0005634|GO:0005635|GO:0034728|GO:0045944|GO:0045944|GO:0045944|GO:0045944|GO:0045944|GO:0045944|GO:0045944|GO:0060963|GO:0061435|GO:0110165
YPL076W	GPI2	Protein involved in the synthesis of GlcNAc-PI	-0.406132736323575	0.00928810163086603	0.0142278592309978	-0.34392191360873	0.0280701356198606	0.0393719703915368	-0.132017928978806	0.388789417514764	0.439305848086942	SGD	S000005997	YPL076W|GCR4|phosphatidylinositol N-acetylglucosaminyltransferase	protein	taxon:559292	GO:0000506|GO:0000506|GO:0005783|GO:0005783|GO:0006506|GO:0006506|GO:0006506|GO:0006506|GO:0006506|GO:0016020|GO:0016020|GO:0016020|GO:0016020|GO:0016740|GO:0016757|GO:0017176|GO:0017176|GO:0017176
